id,sales
260,25.51970100402832
261,27.602603912353516
262,30.988574981689453
263,30.474008560180664
264,20.68443489074707
265,24.521556854248047
266,25.929967880249023
267,27.207706451416016
268,29.657264709472656
269,33.341012954711914
270,12.306035995483398
271,16.853374481201172
272,16.031091690063477
273,17.091794967651367
274,20.325830459594727
275,19.41657066345215
276,21.646183013916016
277,12.23624038696289
278,16.373693466186523
279,15.907062530517578
280,16.635881423950195
281,20.06422233581543
282,18.910451889038086
283,20.859210968017578
284,11.590980529785156
285,15.410816192626953
286,15.997339248657227
287,16.16349983215332
288,19.654664993286133
289,18.79229164123535
290,20.554719924926758
291,11.286319732666016
292,15.029144287109375
293,16.206663131713867
294,16.314884185791016
295,19.653419494628906
296,18.4608211517334
297,20.535499572753906
298,10.862045288085938
299,14.632270812988281
300,16.393156051635742
301,16.43869400024414
302,20.49254608154297
303,19.847614288330078
304,22.153194427490234
305,12.487039566040039
306,15.98614501953125
307,17.25748634338379
308,17.541095733642578
309,20.553821563720703
310,19.928714752197266
311,21.642553329467773
312,11.55462646484375
313,14.560855865478516
314,15.741901397705078
315,16.56293296813965
316,19.97056770324707
317,19.511125564575195
318,21.523080825805664
319,11.85383415222168
320,15.201900482177734
321,16.48784828186035
322,17.486854553222656
323,21.729507446289062
324,21.43522071838379
325,23.383731842041016
326,12.707027435302734
327,16.108173370361328
328,17.489561080932617
329,20.40243148803711
330,24.130657196044922
331,23.614381790161133
332,25.5664119720459
333,15.056570053100586
334,18.865564346313477
335,19.839317321777344
336,21.638158798217773
337,25.466083526611328
338,25.220975875854492
339,26.9095516204834
340,15.836982727050781
341,19.287437438964844
342,20.18743324279785
343,21.93740463256836
344,25.283031463623047
345,25.395706176757812
346,26.8980655670166
347,16.10918617248535
348,19.24745750427246
349,20.439069747924805
350,22.432689666748047
351,25.639625549316406
352,26.12079429626465
353,27.794204711914062
354,16.92116928100586
355,20.573257446289062
356,21.452823638916016
357,23.570072174072266
358,26.85843849182129
359,26.966123580932617
360,5.697414398193359
361,8.290763854980469
362,9.65982437133789
363,10.550865173339844
364,11.295753479003906
365,12.794445037841797
366,14.012325286865234
367,6.138294219970703
368,8.408805847167969
369,9.660404205322266
370,10.540653228759766
371,11.408893585205078
372,13.074661254882812
373,14.389888763427734
374,6.200477600097656
375,8.551681518554688
376,9.583171844482422
377,10.219062805175781
378,10.92580795288086
379,12.619991302490234
380,13.970653533935547
381,5.529453277587891
382,7.2227325439453125
383,8.508064270019531
384,9.526168823242188
385,10.292434692382812
386,12.118217468261719
387,13.873714447021484
388,5.868640899658203
389,8.250717163085938
390,9.759048461914062
391,9.850032806396484
392,10.777740478515625
393,12.716033935546875
394,14.606460571289062
395,6.8642120361328125
396,8.98910903930664
397,9.890911102294922
398,10.714553833007812
399,11.604999542236328
400,13.637283325195312
401,15.580314636230469
402,7.975490570068359
403,10.006954193115234
404,10.964454650878906
405,11.881221771240234
406,12.962081909179688
407,14.537063598632812
408,15.7232666015625
409,8.066951751708984
410,10.27566146850586
411,11.588626861572266
412,12.037384033203125
413,13.37274169921875
414,15.132427215576172
415,16.465538024902344
416,8.516986846923828
417,11.275550842285156
418,12.707626342773438
419,14.879440307617188
420,15.357830047607422
421,17.167591094970703
422,18.441238403320312
423,9.58694076538086
424,12.505821228027344
425,13.754188537597656
426,14.527687072753906
427,14.937973022460938
428,17.50115966796875
429,18.365478515625
430,9.990180969238281
431,13.111888885498047
432,14.542293548583984
433,15.936477661132812
434,16.22488784790039
435,18.62656021118164
436,19.276771545410156
437,10.877845764160156
438,13.777900695800781
439,14.572559356689453
440,15.282363891601562
441,15.46677017211914
442,17.834613800048828
443,18.79599380493164
444,10.908679962158203
445,13.880565643310547
446,14.65389633178711
447,15.766593933105469
448,16.177955627441406
449,19.334251403808594
450,6.847372055053711
451,9.328681945800781
452,7.898906707763672
453,9.93634033203125
454,12.06108283996582
455,14.359884262084961
456,14.278556823730469
457,5.499599456787109
458,8.663022994995117
459,7.949573516845703
460,10.110260009765625
461,12.494869232177734
462,14.829338073730469
463,15.067869186401367
464,6.418914794921875
465,9.749244689941406
466,8.717790603637695
467,10.413646697998047
468,12.361032485961914
469,14.330568313598633
470,14.750864028930664
471,5.938543319702148
472,9.000936508178711
473,8.156515121459961
474,10.273941040039062
475,11.910524368286133
476,14.536117553710938
477,15.07929801940918
478,6.484285354614258
479,9.48371696472168
480,8.624780654907227
481,10.086565017700195
482,11.249013900756836
483,13.628116607666016
484,13.91143798828125
485,5.136514663696289
486,8.29581069946289
487,7.2245635986328125
488,9.661575317382812
489,11.506576538085938
490,14.322481155395508
491,15.343870162963867
492,6.45240592956543
493,10.008584976196289
494,9.08439826965332
495,11.218362808227539
496,12.592275619506836
497,15.248003005981445
498,15.988439559936523
499,6.626226425170898
500,9.935066223144531
501,9.046686172485352
502,11.12063980102539
503,12.508384704589844
504,14.917879104614258
505,15.91276741027832
506,6.359588623046875
507,9.951017379760742
508,9.668542861938477
509,13.090845108032227
510,14.188343048095703
511,16.974651336669922
512,18.370004653930664
513,9.174905776977539
514,12.231367111206055
515,11.130905151367188
516,12.96236801147461
517,14.142528533935547
518,16.681320190429688
519,18.212976455688477
520,8.996957778930664
521,12.36785888671875
522,11.819501876831055
523,13.590747833251953
524,14.703458786010742
525,17.445919036865234
526,19.28209686279297
527,10.395084381103516
528,13.33218002319336
529,12.610109329223633
530,14.815628051757812
531,16.291973114013672
532,18.75669288635254
533,20.4871768951416
534,11.121328353881836
535,14.116731643676758
536,13.442899703979492
537,15.197282791137695
538,16.75742530822754
539,18.991287231445312
540,4.176816940307617
541,7.4592437744140625
542,8.55532455444336
543,7.57798957824707
544,8.475187301635742
545,10.306772232055664
546,12.458343505859375
547,3.935352325439453
548,8.01108169555664
549,9.3834228515625
550,8.838577270507812
551,9.661602020263672
552,11.041975021362305
553,12.679929733276367
554,3.944181442260742
555,7.690423965454102
556,8.774871826171875
557,8.206022262573242
558,8.956172943115234
559,10.469017028808594
560,11.939020156860352
561,3.2311763763427734
562,7.0534515380859375
563,8.371767044067383
564,7.932460784912109
565,9.073659896850586
566,10.8680419921875
567,12.740144729614258
568,3.731039047241211
569,7.45050048828125
570,8.949193954467773
571,8.050329208374023
572,9.622062683105469
573,11.011436462402344
574,12.89117431640625
575,4.21824836730957
576,7.514726638793945
577,9.321615219116211
578,9.300809860229492
579,10.808523178100586
580,12.437019348144531
581,14.266963958740234
582,5.801967620849609
583,8.943126678466797
584,10.187606811523438
585,9.767988204956055
586,11.455245971679688
587,12.491903305053711
588,13.824951171875
589,4.802469253540039
590,7.930885314941406
591,9.129142761230469
592,8.974020004272461
593,10.857036590576172
594,12.144329071044922
595,13.945505142211914
596,4.912824630737305
597,8.605093002319336
598,10.176803588867188
599,11.75666618347168
600,13.995647430419922
601,15.496070861816406
602,17.081998825073242
603,7.561992645263672
604,11.15339469909668
605,12.079843521118164
606,12.506811141967773
607,14.681228637695312
608,15.91093635559082
609,17.639625549316406
610,8.341724395751953
611,11.41830825805664
612,12.323652267456055
613,12.817140579223633
614,14.991535186767578
615,15.858901977539062
616,17.095378875732422
617,7.664487838745117
618,10.891813278198242
619,11.92330551147461
620,12.31631851196289
621,14.631523132324219
622,15.42544937133789
623,17.04709815979004
624,7.831624984741211
625,11.523000717163086
626,12.49273681640625
627,13.488977432250977
628,16.063032150268555
629,17.270906448364258
630,16.24765396118164
631,21.469303131103516
632,21.31713104248047
633,21.677532196044922
634,23.17306900024414
635,24.004928588867188
636,27.233604431152344
637,14.99993896484375
638,19.924148559570312
639,19.98531723022461
640,20.227073669433594
641,22.338703155517578
642,23.772327423095703
643,26.78763198852539
644,14.978389739990234
645,20.58541488647461
646,20.706878662109375
647,20.515575408935547
648,22.420734405517578
649,24.323875427246094
650,27.796463012695312
651,14.77529525756836
652,20.003475189208984
653,20.388675689697266
654,20.222457885742188
655,21.391162872314453
656,23.662063598632812
657,26.903568267822266
658,14.521675109863281
659,20.21371841430664
660,20.714401245117188
661,21.435806274414062
662,22.948036193847656
663,25.389461517333984
664,29.015464782714844
665,16.230697631835938
666,21.964630126953125
667,22.32854461669922
668,23.231929779052734
669,24.330158233642578
670,26.332401275634766
671,30.005481719970703
672,16.78411865234375
673,22.08709716796875
674,22.54022979736328
675,24.156810760498047
676,24.700382232666016
677,26.969505310058594
678,29.660934448242188
679,16.988590240478516
680,21.610137939453125
681,21.757362365722656
682,23.73290252685547
683,24.8162841796875
684,27.88823699951172
685,30.191753387451172
686,18.054615020751953
687,23.397762298583984
688,24.60442352294922
689,27.77774429321289
690,28.98041534423828
691,32.45325469970703
692,35.25014877319336
693,22.35631561279297
694,27.32086944580078
695,27.826107025146484
696,29.378551483154297
697,30.389652252197266
698,32.94190216064453
699,35.692935943603516
700,22.41655731201172
701,26.770984649658203
702,27.480548858642578
703,28.725337982177734
704,29.45281982421875
705,32.52544021606445
706,34.98701477050781
707,21.385116577148438
708,26.288074493408203
709,26.319664001464844
710,28.12033462524414
711,28.48931884765625
712,31.08224868774414
713,34.18171691894531
714,20.706687927246094
715,25.74020004272461
716,26.050811767578125
717,28.153553009033203
718,30.029205322265625
719,32.688716888427734
720,13.764595031738281
721,16.58955955505371
722,16.961410522460938
723,16.42889404296875
724,18.92397689819336
725,21.013099670410156
726,22.202377319335938
727,12.24239730834961
728,15.295721054077148
729,16.455352783203125
730,16.290407180786133
731,18.97113800048828
732,20.806377410888672
733,22.342355728149414
734,11.951425552368164
735,14.86591911315918
736,15.470800399780273
737,15.257467269897461
738,18.440881729125977
739,20.757795333862305
740,22.929597854614258
741,12.42097282409668
742,15.450460433959961
743,15.93930435180664
744,15.404563903808594
745,18.80034065246582
746,21.045251846313477
747,23.346050262451172
748,12.524761199951172
749,15.564815521240234
750,16.60883903503418
751,15.33432388305664
752,19.235008239746094
753,20.40977668762207
754,22.468624114990234
755,11.422660827636719
756,14.821582794189453
757,15.602554321289062
758,15.690366744995117
759,19.636621475219727
760,21.51597785949707
761,23.493427276611328
762,12.979928970336914
763,16.679601669311523
764,17.17047119140625
765,17.067310333251953
766,20.945112228393555
767,23.2000732421875
768,24.873628616333008
769,14.353687286376953
770,18.082542419433594
771,18.037168502807617
772,18.390369415283203
773,22.069440841674805
774,23.76634407043457
775,25.634899139404297
776,14.60051155090332
777,18.61524772644043
778,19.313282012939453
779,21.05571746826172
780,24.012805938720703
781,25.84910774230957
782,28.466028213500977
783,16.906925201416016
784,20.72563934326172
785,20.814449310302734
786,21.373937606811523
787,24.911184310913086
788,26.893171310424805
789,29.235092163085938
790,17.77001953125
791,21.531265258789062
792,21.632888793945312
793,22.009124755859375
794,24.829456329345703
795,26.902650833129883
796,30.11773109436035
797,18.595760345458984
798,22.728492736816406
799,22.446510314941406
800,22.993722915649414
801,25.312219619750977
802,26.90999412536621
803,29.770090103149414
804,17.8304500579834
805,22.74490737915039
806,22.050987243652344
807,22.70223617553711
808,25.541622161865234
809,27.762765884399414
810,11.786392211914062
811,17.38018798828125
812,16.616079330444336
813,18.655807495117188
814,20.74482536315918
815,23.339458465576172
816,24.77783203125
817,11.780511856079102
818,18.287456512451172
819,16.813905715942383
820,18.513629913330078
821,20.681955337524414
822,23.52752685546875
823,24.824119567871094
824,12.439178466796875
825,18.097318649291992
826,16.59153175354004
827,18.032794952392578
828,19.618717193603516
829,21.935659408569336
830,22.911548614501953
831,10.368358612060547
832,16.334718704223633
833,14.681434631347656
834,16.08456802368164
835,18.436050415039062
836,21.096830368041992
837,22.691774368286133
838,10.389888763427734
839,16.85048484802246
840,15.916732788085938
841,17.05318260192871
842,18.971054077148438
843,21.826047897338867
844,24.509870529174805
845,12.26449203491211
846,18.368608474731445
847,17.24375343322754
848,19.296716690063477
849,21.94644546508789
850,24.28050994873047
851,26.304489135742188
852,13.789127349853516
853,19.955541610717773
854,18.545454025268555
855,19.92498016357422
856,21.583805084228516
857,23.53559112548828
858,25.533069610595703
859,13.102516174316406
860,19.55777359008789
861,18.174707412719727
862,20.07921028137207
863,22.271148681640625
864,24.749753952026367
865,27.16417121887207
866,14.578405380249023
867,21.267366409301758
868,20.643211364746094
869,23.846723556518555
870,25.659332275390625
871,27.995136260986328
872,30.528785705566406
873,18.610843658447266
874,24.66120719909668
875,23.251117706298828
876,24.86090850830078
877,26.766971588134766
878,29.25991439819336
879,31.861495971679688
880,19.392332077026367
881,25.431406021118164
882,23.48736000061035
883,25.511423110961914
884,27.18147850036621
885,29.080394744873047
886,30.658634185791016
887,18.341947555541992
888,24.533119201660156
889,22.814044952392578
890,24.557214736938477
891,26.512361526489258
892,29.03528594970703
893,30.93584442138672
894,18.63458824157715
895,25.13607406616211
896,23.611724853515625
897,25.67711639404297
898,27.965126037597656
899,30.65525245666504
900,28.79174041748047
901,37.81625747680664
902,38.94960975646973
903,40.89008140563965
904,43.13222122192383
905,45.75126647949219
906,48.00685119628906
907,27.10686492919922
908,36.35276412963867
909,37.925636291503906
910,39.34763526916504
911,41.98813819885254
912,45.56379508972168
913,47.03336715698242
914,26.892066955566406
915,36.08818817138672
916,38.26739501953125
917,39.95652389526367
918,42.6071834564209
919,46.5262565612793
920,47.97268295288086
921,27.798433303833008
922,36.954612731933594
923,38.94933891296387
924,39.88338279724121
925,42.647605895996094
926,46.86070442199707
927,49.05766677856445
928,28.188413619995117
929,36.86977958679199
930,39.08646011352539
931,40.625755310058594
932,43.60163688659668
933,47.764808654785156
934,50.17677307128906
935,29.905838012695312
936,38.593339920043945
937,40.05711364746094
938,42.573123931884766
939,46.46137237548828
940,51.23004150390625
941,54.27748107910156
942,33.98696517944336
943,41.84896659851074
944,42.701541900634766
945,44.81861877441406
946,48.721961975097656
947,53.299360275268555
948,55.43612098693848
949,34.47723388671875
950,42.03744888305664
951,43.500125885009766
952,45.762176513671875
953,49.26191711425781
954,53.86747741699219
955,56.408348083496094
956,36.10243225097656
957,45.45647430419922
958,47.37847137451172
959,52.09029769897461
960,55.755056381225586
961,60.93788719177246
962,62.77529335021973
963,41.33768653869629
964,49.8460636138916
965,51.82316207885742
966,54.754364013671875
967,58.2127628326416
968,63.74642562866211
969,65.71397972106934
970,44.095638275146484
971,52.41944885253906
972,53.687320709228516
973,56.57245635986328
974,60.30768966674805
975,65.04215621948242
976,66.01904678344727
977,43.158138275146484
978,50.49440002441406
979,50.9356746673584
980,53.88075637817383
981,58.03690719604492
982,63.52277755737305
983,65.18682479858398
984,42.29751205444336
985,50.21433639526367
986,51.57700157165527
987,55.612335205078125
988,60.62355422973633
989,66.73603630065918
990,43.09778594970703
991,54.696006774902344
992,53.9485969543457
993,60.35267639160156
994,60.43831825256348
995,64.39080047607422
996,73.94033432006836
997,43.918941497802734
998,55.62061309814453
999,54.31571388244629
1000,60.028587341308594
1001,60.17826461791992
1002,64.48521423339844
1003,74.0268325805664
1004,42.96784782409668
1005,55.528961181640625
1006,54.14284706115723
1007,61.30387496948242
1008,60.89448165893555
1009,65.0931282043457
1010,74.73823356628418
1011,43.74696350097656
1012,54.45445442199707
1013,53.57221221923828
1014,60.416221618652344
1015,60.41799545288086
1016,65.2750358581543
1017,74.24348640441895
1018,42.296104431152344
1019,54.035409927368164
1020,54.847267150878906
1021,62.33648490905762
1022,63.57784080505371
1023,69.34023094177246
1024,78.90462303161621
1025,47.82937240600586
1026,59.427194595336914
1027,59.292734146118164
1028,67.41780853271484
1029,68.46512413024902
1030,74.66309356689453
1031,82.56173706054688
1032,49.21402168273926
1033,61.1860294342041
1034,60.69967460632324
1035,68.46112823486328
1036,69.37212371826172
1037,75.09479522705078
1038,83.69392967224121
1039,50.68759346008301
1040,63.64271545410156
1041,63.933420181274414
1042,70.90530014038086
1043,72.19207572937012
1044,78.11564064025879
1045,86.90778350830078
1046,53.28854751586914
1047,65.39302825927734
1048,67.32851600646973
1049,78.02010726928711
1050,79.5341739654541
1051,85.38905334472656
1052,94.15018081665039
1053,61.11505889892578
1054,73.32531929016113
1055,73.57548141479492
1056,82.96914672851562
1057,85.25855445861816
1058,89.98753356933594
1059,97.95744705200195
1060,63.219804763793945
1061,74.69353485107422
1062,74.80136108398438
1063,83.24752616882324
1064,85.23960876464844
1065,88.7332534790039
1066,95.77639389038086
1067,60.45576095581055
1068,72.42554664611816
1069,71.73516273498535
1070,80.93821144104004
1071,83.72740745544434
1072,88.3469009399414
1073,95.53108787536621
1074,60.08829116821289
1075,73.86459350585938
1076,74.4757137298584
1077,82.58890342712402
1078,86.5857048034668
1079,93.22897720336914
1080,38.96672439575195
1081,50.5673713684082
1082,49.84651756286621
1083,54.7955322265625
1084,58.998199462890625
1085,63.829111099243164
1086,67.07042694091797
1087,39.183895111083984
1088,50.05559158325195
1089,48.864593505859375
1090,53.859580993652344
1091,59.20717239379883
1092,62.53066444396973
1093,65.8587532043457
1094,36.81705856323242
1095,47.6031379699707
1096,45.72684097290039
1097,51.154048919677734
1098,56.25381088256836
1099,59.88566589355469
1100,63.97037887573242
1101,35.3863410949707
1102,46.45941925048828
1103,44.7071647644043
1104,50.057498931884766
1105,56.4544734954834
1106,60.00186538696289
1107,65.31982612609863
1108,37.07612991333008
1109,49.45399856567383
1110,49.08962631225586
1111,54.44205284118652
1112,61.05121994018555
1113,65.07943344116211
1114,70.16153144836426
1115,41.7624397277832
1116,53.604122161865234
1117,52.782039642333984
1118,58.40417671203613
1119,64.54319763183594
1120,67.93153762817383
1121,74.25420761108398
1122,45.43163299560547
1123,57.08717346191406
1124,54.90332794189453
1125,59.709367752075195
1126,65.1951904296875
1127,67.87977027893066
1128,74.2275390625
1129,44.20498275756836
1130,56.03840255737305
1131,53.782711029052734
1132,59.12138748168945
1133,65.09238052368164
1134,68.13870239257812
1135,75.86445999145508
1136,46.06239318847656
1137,58.972232818603516
1138,58.906150817871094
1139,67.27501678466797
1140,73.17642211914062
1141,76.98943710327148
1142,83.61807441711426
1143,52.9412899017334
1144,65.8555793762207
1145,64.06456756591797
1146,70.27770233154297
1147,75.19314956665039
1148,78.49426651000977
1149,84.92087936401367
1150,53.154598236083984
1151,65.95604705810547
1152,64.32577896118164
1153,70.25066375732422
1154,74.38166427612305
1155,77.83073616027832
1156,84.71072387695312
1157,52.24575614929199
1158,65.27988815307617
1159,63.85924530029297
1160,69.65453338623047
1161,74.42641830444336
1162,77.58937454223633
1163,85.95748138427734
1164,54.26178741455078
1165,67.12296295166016
1166,66.7255859375
1167,73.31048202514648
1168,77.86004257202148
1169,82.53658866882324
1170,37.39067459106445
1171,45.67192268371582
1172,43.92121124267578
1173,46.9707088470459
1174,50.9582462310791
1175,56.98347091674805
1176,59.044979095458984
1177,35.411359786987305
1178,44.038808822631836
1179,42.38134956359863
1180,45.83297157287598
1181,50.24382019042969
1182,55.48041534423828
1183,58.79817581176758
1184,35.07962417602539
1185,44.68300437927246
1186,43.764421463012695
1187,46.7795352935791
1188,52.048078536987305
1189,57.688602447509766
1190,60.63660430908203
1191,37.31253242492676
1192,45.412967681884766
1193,43.435922622680664
1194,46.96563911437988
1195,52.26947212219238
1196,56.63105583190918
1197,59.32562255859375
1198,35.52556610107422
1199,45.2047233581543
1200,44.67245292663574
1201,47.88823127746582
1202,53.924739837646484
1203,59.554311752319336
1204,63.150800704956055
1205,38.48757362365723
1206,48.14800834655762
1207,46.843650817871094
1208,50.20572853088379
1209,56.891578674316406
1210,62.13515663146973
1211,66.00068664550781
1212,40.606502532958984
1213,49.429304122924805
1214,48.202898025512695
1215,52.16166877746582
1216,57.44978713989258
1217,62.61015701293945
1218,66.76574897766113
1219,40.72600746154785
1220,49.95626640319824
1221,47.61607551574707
1222,51.911869049072266
1223,57.88188171386719
1224,64.52035903930664
1225,68.16500091552734
1226,42.877296447753906
1227,52.66097831726074
1228,51.61550712585449
1229,58.458370208740234
1230,64.23258018493652
1231,69.89517974853516
1232,74.19757843017578
1233,48.8471736907959
1234,58.754037857055664
1235,57.05887985229492
1236,62.15049362182617
1237,68.56484413146973
1238,74.46384239196777
1239,78.03412818908691
1240,51.88136863708496
1241,61.40505027770996
1242,59.896169662475586
1243,64.56712913513184
1244,69.77903938293457
1245,76.5404281616211
1246,79.97168731689453
1247,53.57327842712402
1248,62.3831729888916
1249,60.42446517944336
1250,64.83428001403809
1251,70.95453643798828
1252,77.48282814025879
1253,80.28981018066406
1254,52.93254280090332
1255,61.816781997680664
1256,60.483909606933594
1257,65.10967826843262
1258,71.17266845703125
1259,78.49599266052246
1260,23.7963924407959
1261,32.96345138549805
1262,31.535125732421875
1263,36.2712287902832
1264,36.751277923583984
1265,40.21487808227539
1266,43.41267776489258
1267,24.151424407958984
1268,33.48774719238281
1269,31.932018280029297
1270,36.87574005126953
1271,37.61685562133789
1272,40.830814361572266
1273,43.61584663391113
1274,23.88460922241211
1275,32.28293228149414
1276,31.063884735107422
1277,35.98573303222656
1278,37.11527633666992
1279,40.30417251586914
1280,42.58175277709961
1281,23.106250762939453
1282,32.115936279296875
1283,30.66189193725586
1284,35.88471603393555
1285,36.341705322265625
1286,39.47232246398926
1287,41.89694595336914
1288,23.52918243408203
1289,32.8140983581543
1290,31.217044830322266
1291,36.38801956176758
1292,37.18747329711914
1293,40.94449234008789
1294,43.361141204833984
1295,25.301738739013672
1296,34.850067138671875
1297,32.98091506958008
1298,39.355323791503906
1299,40.7445125579834
1300,43.97863006591797
1301,47.010629653930664
1302,28.62899398803711
1303,37.389949798583984
1304,35.135589599609375
1305,40.924560546875
1306,43.386043548583984
1307,46.075592041015625
1308,48.73736572265625
1309,30.080677032470703
1310,39.141571044921875
1311,36.05649948120117
1312,41.222999572753906
1313,43.484506607055664
1314,46.94738960266113
1315,49.15543556213379
1316,30.581241607666016
1317,40.14116668701172
1318,39.04248046875
1319,46.18730926513672
1320,48.6954460144043
1321,51.84855651855469
1322,53.28940773010254
1323,33.65011215209961
1324,42.862709045410156
1325,41.7473030090332
1326,47.368343353271484
1327,49.74187088012695
1328,53.24714279174805
1329,55.10135459899902
1330,36.326133728027344
1331,45.668060302734375
1332,44.38019561767578
1333,50.26420593261719
1334,52.318519592285156
1335,55.825706481933594
1336,58.11578559875488
1337,38.50886344909668
1338,46.727012634277344
1339,44.7281379699707
1340,49.937896728515625
1341,52.18644714355469
1342,54.12100601196289
1343,56.73112869262695
1344,36.573455810546875
1345,45.049034118652344
1346,43.58698844909668
1347,48.879377365112305
1348,52.649391174316406
1349,55.663551330566406
1350,25.772098541259766
1351,32.35308837890625
1352,31.229774475097656
1353,33.41992378234863
1354,35.64377021789551
1355,40.705299377441406
1356,44.43081283569336
1357,24.148866653442383
1358,31.633926391601562
1359,30.555950164794922
1360,33.11750793457031
1361,35.881364822387695
1362,41.002593994140625
